Order Number	Order Date	Order Type	Order Channel	Customer Number	Order Status	Grand Total	Points Issued	Points Redeemed	Store Number	Store Address	Store City	Store State	Product SKU	Product Name	Product Description	Model	Unit Price	Quantity	Original Quantity	Line Total	Line Status	Product URL	Out of Stock	BOPIS Eligible	Delivery In Stock
POS.542.20250824.3.46056	2025-08-24T16:40:39	Sales	Sales	3301279182	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250810.2.48650	2025-08-10T13:07:02	Sales	Sales	3301279182	Purchased at store	60.95	180	2400	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.89	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250810.2.48650	2025-08-10T13:07:02	Sales	Sales	3301279182	Purchased at store	60.95	180	2400	542	25 W Central Ave	BERGENFIELD	NJ	24645505	POST-IT SS 3X3 APP	"Post-it Super Sticky Notes, 3"" x 3"", Assorted Bright Colors, 70 Sheets/Pad, 8 Pads/Pack (654-8SSAP)"	654-8SSAP	4	1	1	0	Purchased at store	post-it-super-sticky-notes-3-x-3-assorted-bright-colors-70-sheets-pad-8-pads-pack-654-8ssap/product_24645505	False	False	True
POS.542.20250726.4.9724	2025-07-26T14:47:02	Sales	Sales	3301279182	Purchased at store	200.7	8600	3200	542	25 W Central Ave	BERGENFIELD	NJ	1635472	KCUP GM DK MAGIC B	Green Mountain Dark Magic Coffee Keurig® K-Cup® Pods, Dark Roast, 48/Box (81911/15171)	5000356566	38.99	3	3	0	Purchased at store	green-mountain-dark-magic-coffee-keurig-k-cup-pods-dark-roast-48-box-81911-15171/product_1635472	False	True	True
POS.542.20250726.4.9724	2025-07-26T14:47:02	Sales	Sales	3301279182	Purchased at store	200.7	8600	3200	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	10	10	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250713.4.7415	2025-07-13T16:40:10	Sales	Sales	3301279182	Purchased at store	72.96	3672	0	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.522.20250702.3.64835	2025-07-02T09:31:31	Sales	Sales	3301279182	Purchased at store	86.17	4336	0	522	466 Hackensack Ave	HACKENSACK	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	5	5	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.522.20250702.3.64835	2025-07-02T09:31:31	Sales	Sales	3301279182	Purchased at store	86.17	4336	0	522	466 Hackensack Ave	HACKENSACK	NJ	300053	#10 SEC WHT 20LB G	"Mead Security Tinted #10 Business Envelopes, 4-1/8"" x 9-1/2"", White, 40/Pack (75214)"	75214	1.16	1	1	0	Purchased at store	mead-security-tinted-10-business-envelopes-4-1-8-x-9-1-2-white-40-pack-75214/product_300053	True	False	False
POS.522.20250701.2.14034	2025-07-01T17:27:22	Sales	Sales	3301279182	Purchased at store	0	8000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250701.2.14033	2025-07-01T17:27:01	Sales	Sales	3301279182	Purchased at store	0	8000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250701.2.14032	2025-07-01T17:26:43	Sales	Sales	3301279182	Purchased at store	0	6200	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250701.2.14031	2025-07-01T17:26:19	Sales	Sales	3301279182	Purchased at store	0	6200	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250701.2.14030	2025-07-01T17:25:59	Sales	Sales	3301279182	Purchased at store	0	0	0	522	466 Hackensack Ave	HACKENSACK	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20250701.2.14029	2025-07-01T17:25:34	Sales	Sales	3301279182	Purchased at store	0	1000	0	522	466 Hackensack Ave	HACKENSACK	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20250629.4.5137	2025-06-29T12:41:34	Sales	Sales	3301279182	Purchased at store	59.98	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24608319	DUNKIN ORIGINAL BL	DUNKIN ORIGINAL BL		36.99	1	1	0	Purchased at store		True	False	False
POS.542.20250629.4.5137	2025-06-29T12:41:34	Sales	Sales	3301279182	Purchased at store	59.98	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24608319	DUNKIN ORIGINAL BL	DUNKIN ORIGINAL BL		36.99	1	1	0	Purchased at store		True	False	False
POS.542.20250611.2.45357	2025-06-11T20:45:03	Sales	Sales	3301279182	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20250611.2.45356	2025-06-11T20:44:43	Sales	Sales	3301279182	Purchased at store	0	8000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250611.2.45355	2025-06-11T20:44:22	Sales	Sales	3301279182	Purchased at store	0	8000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250611.2.45354	2025-06-11T20:43:57	Sales	Sales	3301279182	Purchased at store	0	6200	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250611.2.45353	2025-06-11T20:43:36	Sales	Sales	3301279182	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250611.2.45352	2025-06-11T20:43:11	Sales	Sales	3301279182	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24575444	BATTERY BOX RECYCL	BATTERY BOX RECYCL		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250517.4.97991	2025-05-17T18:27:54	Sales	Sales	3301279182	Purchased at store	0	8000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250517.4.97990	2025-05-17T18:27:32	Sales	Sales	3301279182	Purchased at store	0	8000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250517.4.97989	2025-05-17T18:27:11	Sales	Sales	3301279182	Purchased at store	0	6200	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250517.4.97988	2025-05-17T18:26:48	Sales	Sales	3301279182	Purchased at store	0	6200	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250517.4.97987	2025-05-17T18:26:24	Sales	Sales	3301279182	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250517.4.97986	2025-05-17T18:26:03	Sales	Sales	3301279182	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20250413.4.92334	2025-04-13T12:44:42	Sales	Sales	3301279182	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20250413.4.92333	2025-04-13T12:44:20	Sales	Sales	3301279182	Purchased at store	0	16000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20250413.4.92332	2025-04-13T12:43:51	Sales	Sales	3301279182	Purchased at store	0	8000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250413.4.92331	2025-04-13T12:43:25	Sales	Sales	3301279182	Purchased at store	0	5000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250413.4.92330	2025-04-13T12:43:02	Sales	Sales	3301279182	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250413.4.92329	2025-04-13T12:42:31	Sales	Sales	3301279182	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20250313.2.39691	2025-03-13T20:03:48	Sales	Sales	3301279182	Purchased at store	27.18	71	7600	542	25 W Central Ave	BERGENFIELD	NJ	24564427	Dunkin Original Blend Coffee Keurig KCu	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 176/Case (006933)	006933CT	129.99	1	1	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-176-case-006933/product_24564427	False	False	True
POS.542.20250313.2.39691	2025-03-13T20:03:48	Sales	Sales	3301279182	Purchased at store	27.18	71	7600	542	25 W Central Ave	BERGENFIELD	NJ	616319	CLOROX DSNFCT WIPE	CloroxPro Disinfecting Wipes, Fresh Scent, 75 Wipes/Container (15949)	15949	6.5	1	1	0	Purchased at store	clorox-disinfecting-wipes-fresh-scent-scent-75-wipes-container-75-pack-15949/product_616319	False	True	True
POS.522.20250222.1.4957	2025-02-22T16:23:41	Sales	Sales	3301279182	Purchased at store	0	4000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250222.1.4956	2025-02-22T16:23:20	Sales	Sales	3301279182	Purchased at store	0	4000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250208.1.3828	2025-02-08T15:26:51	Sales	Sales	3301279182	Purchased at store	0	1000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250208.1.3827	2025-02-08T15:26:34	Sales	Sales	3301279182	Purchased at store	0	6000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250208.1.3826	2025-02-08T15:26:16	Sales	Sales	3301279182	Purchased at store	0	1500	0	522	466 Hackensack Ave	HACKENSACK	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20250208.1.3825	2025-02-08T15:25:55	Sales	Sales	3301279182	Purchased at store	0	1500	0	522	466 Hackensack Ave	HACKENSACK	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20250125.2.35875	2025-01-25T15:31:13	Sales	Sales	3301279182	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250125.2.35874	2025-01-25T15:30:51	Sales	Sales	3301279182	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250125.2.91441	2025-01-25T13:22:09	Sales	Sales	3301279182	Purchased at store	0	5000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250125.2.91440	2025-01-25T13:21:50	Sales	Sales	3301279182	Purchased at store	0	5000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250125.2.91439	2025-01-25T13:21:29	Sales	Sales	3301279182	Purchased at store	0	0	0	522	466 Hackensack Ave	HACKENSACK	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20250125.2.91438	2025-01-25T13:21:12	Sales	Sales	3301279182	Purchased at store	0	500	0	522	466 Hackensack Ave	HACKENSACK	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20241231.4.74627	2024-12-31T14:49:23	Sales	Sales	3301279182	Purchased at store	54.37	150	1200	542	25 W Central Ave	BERGENFIELD	NJ	24564427	Dunkin Original Blend Coffee Keurig KCu	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 176/Case (006933)	006933CT	119.99	1	1	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-176-case-006933/product_24564427	False	False	True
POS.542.20241231.2.33902	2024-12-31T14:43:25	Sales	Sales	3301279182	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20241222.4.73393	2024-12-22T15:00:50	Sales	Sales	3301279182	Purchased at store	51.53	9648	0	542	25 W Central Ave	BERGENFIELD	NJ	2711216	DURACELL 2450 3 VO	Duracell 2450 Lithium Battery (DL2450BPK)	DL2450BPK	6.99	1	1	0	Purchased at store	duracell-2450-lithium-coin-cell-battery/product_2711216	False	True	True
POS.542.20241222.4.73393	2024-12-22T15:00:50	Sales	Sales	3301279182	Purchased at store	51.53	9648	0	542	25 W Central Ave	BERGENFIELD	NJ	62171	Duracell AA NiMH Battery rechargeable 4	Duracell AA NiMH Battery, rechargeable, 4/Pack (DX1500B4N001)	DX1500B4N001	13.39	2	2	0	Purchased at store	duracell-aa-nimh-battery-4-pack-dx1500b4n001/product_62171	False	True	True
POS.542.20241222.4.73393	2024-12-22T15:00:50	Sales	Sales	3301279182	Purchased at store	51.53	9648	0	542	25 W Central Ave	BERGENFIELD	NJ	62170	Duracell AAA NiMH Battery 4Pack DX2400B	Duracell AAA NiMH Battery, 4/Pack (DX2400B4N001)	DX2400B4N001	13.39	2	2	0	Purchased at store	duracell-aaa-nimh-battery-4-pack-dx2400b4n001/product_62170	False	True	True
POS.542.20241222.4.73393	2024-12-22T15:00:50	Sales	Sales	3301279182	Purchased at store	51.53	9648	0	542	25 W Central Ave	BERGENFIELD	NJ	220061	BATTERY ELECTRNC D	Duracell 2032 3V Lithium Coin Battery, 4/Pack (DL2032B4PK05)	DL2032B4PK05	11.19	2	2	0	Purchased at store	duracell-2032-lithium-battery-3v-4-pack-durdl2032b4pk/product_220061	False	True	True
POS.522.20241221.2.86136	2024-12-21T12:06:27	Sales	Sales	3301279182	Purchased at store	212.59	16800	0	522	466 Hackensack Ave	HACKENSACK	NJ	616321	CLOROX DSNFCT WIPE	CloroxPro Disinfecting Wipes, Lemon Fresh, 75 Wipes/Container (15948)	15948	5.99	1	1	0	Purchased at store	cloroxpro-clorox-disinfecting-wipes-lemon-fresh-75-count-15948/product_616321	False	True	True
POS.522.20241221.2.86136	2024-12-21T12:06:27	Sales	Sales	3301279182	Purchased at store	212.59	16800	0	522	466 Hackensack Ave	HACKENSACK	NJ	24580025	APPLE AIRPODS PRO	Apple AirPods Pro (2nd Generation) with MagSafe Charging Case USB‑C, White (MTJV3LL/A)	MTJV3LL/A	209	1	1	0	Purchased at store	apple-airpods-pro-2nd-generation-with-magsafe-charging-case-usb-c-white-mtjv3am-a/product_24580025	False	False	True
POS.522.20241221.2.86136	2024-12-21T12:06:27	Sales	Sales	3301279182	Purchased at store	212.59	16800	0	522	466 Hackensack Ave	HACKENSACK	NJ	901974	EVIAN 1LITER 12PK	Evian Natural Spring Water, 33.8 oz., 12 Bottles/Pack (EVI10000)	EVI10000	30.69	2	2	0	Purchased at store	evian-water-1-liter-pack-of-12-evi10000/product_901974	False	False	True
POS.522.20241221.2.86133	2024-12-21T11:57:53	Sales	Sales	3301279182	Purchased at store	0	1000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20241221.2.86132	2024-12-21T11:57:34	Sales	Sales	3301279182	Purchased at store	0	5000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20241221.2.86131	2024-12-21T11:57:11	Sales	Sales	3301279182	Purchased at store	0	0	0	522	466 Hackensack Ave	HACKENSACK	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.522.20241221.2.86130	2024-12-21T11:56:43	Sales	Sales	3301279182	Purchased at store	0	500	0	522	466 Hackensack Ave	HACKENSACK	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20241116.4.68150	2024-11-16T11:02:27	Sales	Sales	3301279182	Purchased at store	50.43	150	0	542	25 W Central Ave	BERGENFIELD	NJ	24596385	HERSHEY MLK CHC HR	HERSHEY MLK CHC HR		0.46	1	1	0	Purchased at store		True	False	False
POS.542.20241116.4.68150	2024-11-16T11:02:27	Sales	Sales	3301279182	Purchased at store	50.43	150	0	542	25 W Central Ave	BERGENFIELD	NJ	901974	EVIAN 1LITER 12PK	Evian Natural Spring Water, 33.8 oz., 12 Bottles/Pack (EVI10000)	EVI10000	30.69	4	4	0	Purchased at store	evian-water-1-liter-pack-of-12-evi10000/product_901974	False	False	True
POS.542.20241110.2.29076	2024-11-10T14:12:53	Sales	Sales	3301279182	Purchased at store	50.1	150	200	542	25 W Central Ave	BERGENFIELD	NJ	24596385	HERSHEY MLK CHC HR	HERSHEY MLK CHC HR		1.46	1	1	0	Purchased at store		True	False	False
POS.542.20241110.2.29076	2024-11-10T14:12:53	Sales	Sales	3301279182	Purchased at store	50.1	150	200	542	25 W Central Ave	BERGENFIELD	NJ	901974	EVIAN 1LITER 12PK	Evian Natural Spring Water, 33.8 oz., 12 Bottles/Pack (EVI10000)	EVI10000	30.69	4	4	0	Purchased at store	evian-water-1-liter-pack-of-12-evi10000/product_901974	False	False	True
POS.542.20241110.4.67500	2024-11-10T13:56:27	Sales	Sales	3301279182	Purchased at store	0	5000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20241110.4.67499	2024-11-10T13:56:02	Sales	Sales	3301279182	Purchased at store	0	5000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20241110.4.67498	2024-11-10T13:55:30	Sales	Sales	3301279182	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20241110.4.67497	2024-11-10T13:55:10	Sales	Sales	3301279182	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20241016.2.25964	2024-10-16T20:29:12	Sales	Sales	3301279182	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20241016.2.25963	2024-10-16T20:28:56	Sales	Sales	3301279182	Purchased at store	0	5000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20241016.2.25962	2024-10-16T20:28:34	Sales	Sales	3301279182	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20241016.2.25961	2024-10-16T20:28:12	Sales	Sales	3301279182	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20240904.4.58702	2024-09-04T20:30:35	Sales	Sales	3301279182	Purchased at store	0	5000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20240904.4.58701	2024-09-04T20:30:18	Sales	Sales	3301279182	Purchased at store	0	5000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20240904.4.58700	2024-09-04T20:29:59	Sales	Sales	3301279182	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20240904.4.58699	2024-09-04T20:29:37	Sales	Sales	3301279182	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20240821.2.17905	2024-08-21T20:14:45	Sales	Sales	3301279182	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20240821.2.17904	2024-08-21T20:14:17	Sales	Sales	3301279182	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20240815.2.63296	2024-08-15T19:16:13	Sales	Sales	3301279182	Purchased at store	0	5000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
