Order Number	Order Date	Order Type	Order Channel	Customer Number	Order Status	Grand Total	Points Issued	Points Redeemed	Store Number	Store Address	Store City	Store State	Product SKU	Product Name	Product Description	Model	Unit Price	Quantity	Original Quantity	Line Total	Line Status	Product URL	Out of Stock	BOPIS Eligible	Delivery In Stock
POS.542.20250824.2.50187	2025-08-24T16:18:07	Sales	Sales	3439231444	Purchased at store	1.03	0	0	542	25 W Central Ave	BERGENFIELD	NJ	2855093	FIVESTAR SPORTS PO	Five Star Sports 3-Hole Punched 4-Pocket Folder, Assorted Colors (33176)	33176KBF	2.99	1	1	0	Purchased at store	five-star-sports-3-hole-punched-4-pocket-folder-assorted-colors-33176/product_2855093	False	True	False
POS.542.20250824.2.50187	2025-08-24T16:18:07	Sales	Sales	3439231444	Purchased at store	1.03	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24474492	FIVESTAR BINDER XL	Five Star Zipper Mesh Pouch, Black/Gray/Green/Yellow/Red/Blue/Pink (50782)	50782	8.99	1	1	0	Purchased at store	five-star-zipper-mesh-pouch-black-gray-green-yellow-red-blue-pink-50782/product_24474492	False	True	False
POS.542.20250824.2.50187	2025-08-24T16:18:07	Sales	Sales	3439231444	Purchased at store	1.03	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24474492	FIVESTAR BINDER XL	Five Star Zipper Mesh Pouch, Black/Gray/Green/Yellow/Red/Blue/Pink (50782)	50782	8.99	1	1	0	Purchased at store	five-star-zipper-mesh-pouch-black-gray-green-yellow-red-blue-pink-50782/product_24474492	False	True	False
POS.542.20250824.2.50186	2025-08-24T16:14:56	Sales	Sales	3439231444	Purchased at store	0	2000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20250824.2.50185	2025-08-24T16:14:25	Sales	Sales	3439231444	Purchased at store	0	10000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20250824.2.50184	2025-08-24T16:13:56	Sales	Sales	3439231444	Purchased at store	0	10000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20250824.2.50183	2025-08-24T16:13:22	Sales	Sales	3439231444	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20250824.2.50182	2025-08-24T16:12:52	Sales	Sales	3439231444	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250810.2.48651	2025-08-10T13:08:55	Sales	Sales	3439231444	Purchased at store	60.95	300	2400	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.89	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250810.2.48651	2025-08-10T13:08:55	Sales	Sales	3439231444	Purchased at store	60.95	300	2400	542	25 W Central Ave	BERGENFIELD	NJ	24645505	POST-IT SS 3X3 APP	"Post-it Super Sticky Notes, 3"" x 3"", Assorted Bright Colors, 70 Sheets/Pad, 8 Pads/Pack (654-8SSAP)"	654-8SSAP	4	1	1	0	Purchased at store	post-it-super-sticky-notes-3-x-3-assorted-bright-colors-70-sheets-pad-8-pads-pack-654-8ssap/product_24645505	False	False	True
POS.522.20250727.1.21701	2025-07-27T18:06:07	Sales	Sales	3439231444	Purchased at store	0.31	0	200	522	466 Hackensack Ave	HACKENSACK	NJ	421175	STPLS COMP POLY WR	"Staples® Poly Composition Notebook, 7.5"" x 9.75"", Wide Ruled, 80 Sheets, Color chosen at random (ST54890)"	ST54890C	1.29	1	1	0	Purchased at store	staples-composition-notebook-7-5-x-9-75-wide-ruled-80-sheets-assorted-colors-st54890/product_421175	False	True	True
POS.522.20250727.1.21701	2025-07-27T18:06:07	Sales	Sales	3439231444	Purchased at store	0.31	0	200	522	466 Hackensack Ave	HACKENSACK	NJ	24646699	PNY 16GB ATTACHE 3	PNY Attaché 3 16GB USB 2.0 Type A Flash Drive, Black (P-FD16GATT3-BG)	P-FD16GATT3-BG	4.99	1	1	0	Purchased at store	pny-16gb-attach-3-usb-2-0-flash-drive-p-fd16gatt3-bg/product_24646699	False	False	True
POS.542.20250727.4.9850	2025-07-27T13:10:16	Sales	Sales	3439231444	Purchased at store	0	0	200	542	25 W Central Ave	BERGENFIELD	NJ	430579	CV 2POCKET PAPER F	Staples 2-Pocket Paper Portfolio Folder, Assorted Colors (13017)	13017-CC	0.79	1	1	0	Purchased at store	Staples-2-Pocket-Folder-Assorted-Colors/product_430579	False	True	True
POS.542.20250727.4.9850	2025-07-27T13:10:16	Sales	Sales	3439231444	Purchased at store	0	0	200	542	25 W Central Ave	BERGENFIELD	NJ	430579	CV 2POCKET PAPER F	Staples 2-Pocket Paper Portfolio Folder, Assorted Colors (13017)	13017-CC	0.79	1	1	0	Purchased at store	Staples-2-Pocket-Folder-Assorted-Colors/product_430579	False	True	True
POS.542.20250727.4.9850	2025-07-27T13:10:16	Sales	Sales	3439231444	Purchased at store	0	0	200	542	25 W Central Ave	BERGENFIELD	NJ	430579	CV 2POCKET PAPER F	Staples 2-Pocket Paper Portfolio Folder, Assorted Colors (13017)	13017-CC	0.79	1	1	0	Purchased at store	Staples-2-Pocket-Folder-Assorted-Colors/product_430579	False	True	True
POS.542.20250727.4.9850	2025-07-27T13:10:16	Sales	Sales	3439231444	Purchased at store	0	0	200	542	25 W Central Ave	BERGENFIELD	NJ	430579	CV 2POCKET PAPER F	Staples 2-Pocket Paper Portfolio Folder, Assorted Colors (13017)	13017-CC	0.79	1	1	0	Purchased at store	Staples-2-Pocket-Folder-Assorted-Colors/product_430579	False	True	True
POS.542.20250727.4.9850	2025-07-27T13:10:16	Sales	Sales	3439231444	Purchased at store	0	0	200	542	25 W Central Ave	BERGENFIELD	NJ	24646699	PNY 16GB ATTACHE 3	PNY Attaché 3 16GB USB 2.0 Type A Flash Drive, Black (P-FD16GATT3-BG)	P-FD16GATT3-BG	4.99	1	1	0	Purchased at store	pny-16gb-attach-3-usb-2-0-flash-drive-p-fd16gatt3-bg/product_24646699	False	False	True
POS.39.20250726.2.53077	2025-07-26T13:43:07	Sales	Sales	3439231444	Purchased at store	216.7	9944	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	1635472	KCUP GM DK MAGIC B	Green Mountain Dark Magic Coffee Keurig® K-Cup® Pods, Dark Roast, 48/Box (81911/15171)	5000356566	38.99	3	3	0	Purchased at store	green-mountain-dark-magic-coffee-keurig-k-cup-pods-dark-roast-48-box-81911-15171/product_1635472	False	True	True
POS.39.20250726.2.53077	2025-07-26T13:43:07	Sales	Sales	3439231444	Purchased at store	216.7	9944	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	10	10	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250713.2.47075	2025-07-13T16:02:21	Sales	Sales	3439231444	Purchased at store	9.56	81	0	542	25 W Central Ave	BERGENFIELD	NJ	901974	EVIAN 1LITER 12PK	Evian Natural Spring Water, 33.8 oz., 12 Bottles/Pack (EVI10000)	EVI10000	35.19	4	4	0	Purchased at store	evian-water-1-liter-pack-of-12-evi10000/product_901974	False	False	True
POS.522.20250713.2.15698	2025-07-13T15:37:03	Sales	Sales	3439231444	Purchased at store	50.97	2550	0	522	466 Hackensack Ave	HACKENSACK	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	3	3	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250705.4.6117	2025-07-05T18:31:15	Sales	Sales	3439231444	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20250705.4.6116	2025-07-05T18:30:49	Sales	Sales	3439231444	Purchased at store	0	24000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20250705.4.6115	2025-07-05T18:30:24	Sales	Sales	3439231444	Purchased at store	0	24000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20250705.4.6114	2025-07-05T18:29:48	Sales	Sales	3439231444	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20250705.4.6113	2025-07-05T18:29:27	Sales	Sales	3439231444	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250705.4.6110	2025-07-05T18:23:05	Sales	Sales	3439231444	Purchased at store	0.02	0	12200	542	25 W Central Ave	BERGENFIELD	NJ	2440104	CloroxPro Tilex Disinfecting Instant Mo	CloroxPro Tilex Disinfecting Instant Mold and Mildew Remover Spray, 32 Fluid Ounces, Pack of 9 (35600)	35600CT	101.89	1	1	0	Purchased at store	tilex-cloroxpro-disinfecting-instant-mold-mildew-remover-unscented-32-oz-9-carton-35600ct/product_2440104	False	False	True
POS.542.20250705.4.6106	2025-07-05T18:01:12	Sales	Sales	3439231444	Purchased at store	0.25	0	10200	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	6	6	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250601.4.436	2025-06-01T17:15:43	Sales	Sales	3439231444	Purchased at store	0.04	0	11000	542	25 W Central Ave	BERGENFIELD	NJ	901974	EVIAN 1LITER 12PK	Evian Natural Spring Water, 33.8 oz., 12 Bottles/Pack (EVI10000)	EVI10000	35.19	4	4	0	Purchased at store	evian-water-1-liter-pack-of-12-evi10000/product_901974	False	False	True
POS.542.20250601.4.418	2025-06-01T16:35:00	Sales	Sales	3439231444	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250601.4.417	2025-06-01T16:34:44	Sales	Sales	3439231444	Purchased at store	0	15000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250601.4.416	2025-06-01T16:34:28	Sales	Sales	3439231444	Purchased at store	0	15000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250601.4.415	2025-06-01T16:34:03	Sales	Sales	3439231444	Purchased at store	0	15000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250601.4.414	2025-06-01T16:33:48	Sales	Sales	3439231444	Purchased at store	0	9000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250601.4.413	2025-06-01T16:33:33	Sales	Sales	3439231444	Purchased at store	0	9000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250601.4.410	2025-06-01T16:32:27	Sales	Sales	3439231444	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20250601.4.409	2025-06-01T16:32:05	Sales	Sales	3439231444	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20250531.3.63399	2025-05-31T15:22:03	Sales	Sales	3439231444	Purchased at store	0	9000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250531.3.63398	2025-05-31T15:21:45	Sales	Sales	3439231444	Purchased at store	0	15000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250531.3.63397	2025-05-31T15:21:13	Sales	Sales	3439231444	Purchased at store	0	15000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250531.1.15736	2025-05-31T12:02:56	Sales	Sales	3439231444	Purchased at store	0	5000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250531.1.15735	2025-05-31T12:02:39	Sales	Sales	3439231444	Purchased at store	0	5000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250531.1.15734	2025-05-31T12:02:23	Sales	Sales	3439231444	Purchased at store	0	5000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250531.1.15733	2025-05-31T12:02:04	Sales	Sales	3439231444	Purchased at store	0	1000	0	522	466 Hackensack Ave	HACKENSACK	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20250531.1.15732	2025-05-31T12:01:35	Sales	Sales	3439231444	Purchased at store	0	1000	0	522	466 Hackensack Ave	HACKENSACK	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20250426.2.4388	2025-04-26T16:55:00	Sales	Sales	3439231444	Purchased at store	0.43	0	3200	522	466 Hackensack Ave	HACKENSACK	NJ	304155	HEAVY DUTY 20X20X2	"24"" x 20"" x 20"" Heavy Duty Shipping Boxes (ST55958)"	ST55958	11	8	8	0	Purchased at store	staples-20-x-20-x-24-44-ect-heavy-duty-box-each/product_304155	False	True	False
POS.542.20250413.4.92338	2025-04-13T13:27:18	Sales	Sales	3439231444	Purchased at store	52.88	126	2200	542	25 W Central Ave	BERGENFIELD	NJ	596837	PRISMACOLOR 24CT P	PRISMACOLOR 24CT P		17.46	1	1	0	Purchased at store		True	False	False
POS.542.20250413.4.92338	2025-04-13T13:27:18	Sales	Sales	3439231444	Purchased at store	52.88	126	2200	542	25 W Central Ave	BERGENFIELD	NJ	24420229	PIGMENT LINER 0.5M	PIGMENT LINER 0.5M		11.46	1	1	0	Purchased at store		True	False	False
POS.542.20250413.4.92338	2025-04-13T13:27:18	Sales	Sales	3439231444	Purchased at store	52.88	126	2200	542	25 W Central Ave	BERGENFIELD	NJ	2056103	PRISMA 8CT MAGNA I	PRISMA 8CT MAGNA I		10.46	1	1	0	Purchased at store		True	False	False
POS.542.20250413.4.92338	2025-04-13T13:27:18	Sales	Sales	3439231444	Purchased at store	52.88	126	2200	542	25 W Central Ave	BERGENFIELD	NJ	2548675	RB WAVE STANDARD D	"Rocketbook Wave 1-Subject Smart Notebook, 8.5"" x 9.5"", Dotted, 40 Sheets, Blue (WAV-S-K-A)"	WAV-S-K-A	11.36	1	1	0	Purchased at store	rocketbook-wave-1-subject-smart-notebook-8-5-x-9-5-dotted-40-sheets-blue-wav-s-k-a/product_2548675	True	False	False
POS.542.20250413.4.92338	2025-04-13T13:27:18	Sales	Sales	3439231444	Purchased at store	52.88	126	2200	542	25 W Central Ave	BERGENFIELD	NJ	24608319	DUNKIN ORIGINAL BL	DUNKIN ORIGINAL BL		35.49	1	1	0	Purchased at store		True	False	False
POS.542.20250406.4.91121	2025-04-06T12:12:20	Sales	Sales	3439231444	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250406.4.91120	2025-04-06T12:11:58	Sales	Sales	3439231444	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250406.4.91119	2025-04-06T12:11:37	Sales	Sales	3439231444	Purchased at store	0	6000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250406.4.91119	2025-04-06T12:11:37	Sales	Sales	3439231444	Purchased at store	0	6000	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250406.4.91119	2025-04-06T12:11:37	Sales	Sales	3439231444	Purchased at store	0	6000	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.39.20250402.3.89971	2025-04-02T21:07:16	Sales	Sales	3439231444	Purchased at store	1.02	0	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	24453272	J5 100W USBC SUPER	j5create USB-C Super Charger, Black (JUP2290)	JUP2290	39.99	1	1	0	Purchased at store	j5create-usb-c-super-charger-black-jup2290/product_24453272	False	True	True
POS.39.20250402.3.89971	2025-04-02T21:07:16	Sales	Sales	3439231444	Purchased at store	1.02	0	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	24573908	65W GAN SLIM PD3.0	j5create 65W USB-C 2-Port GaN PD Charger, White (JUP2465)	JUP2465	49.99	1	1	0	Purchased at store	j5create-65w-usb-c-2-port-gan-pd-charger-white-jup2465/product_24573908	False	True	True
POS.39.20250402.3.89971	2025-04-02T21:07:16	Sales	Sales	3439231444	Purchased at store	1.02	0	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	24573908	65W GAN SLIM PD3.0	j5create 65W USB-C 2-Port GaN PD Charger, White (JUP2465)	JUP2465	49.99	1	1	0	Purchased at store	j5create-65w-usb-c-2-port-gan-pd-charger-white-jup2465/product_24573908	False	True	True
POS.39.20250402.3.89971	2025-04-02T21:07:16	Sales	Sales	3439231444	Purchased at store	1.02	0	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	24573908	65W GAN SLIM PD3.0	j5create 65W USB-C 2-Port GaN PD Charger, White (JUP2465)	JUP2465	49.99	1	1	0	Purchased at store	j5create-65w-usb-c-2-port-gan-pd-charger-white-jup2465/product_24573908	False	True	True
POS.542.20250402.4.90466	2025-04-02T19:43:40	Sales	Sales	3439231444	Purchased at store	7.45	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24580025	APPLE AIRPODS PRO	Apple AirPods Pro (2nd Generation) with MagSafe Charging Case USB‑C, White (MTJV3LL/A)	MTJV3LL/A	209	1	1	0	Purchased at store	apple-airpods-pro-2nd-generation-with-magsafe-charging-case-usb-c-white-mtjv3am-a/product_24580025	False	False	True
POS.542.20250402.4.90466	2025-04-02T19:43:40	Sales	Sales	3439231444	Purchased at store	7.45	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24573908	65W GAN SLIM PD3.0	j5create 65W USB-C 2-Port GaN PD Charger, White (JUP2465)	JUP2465	49.99	1	1	0	Purchased at store	j5create-65w-usb-c-2-port-gan-pd-charger-white-jup2465/product_24573908	False	True	True
POS.542.20250402.4.90466	2025-04-02T19:43:40	Sales	Sales	3439231444	Purchased at store	7.45	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24580025	APPLE AIRPODS PRO	Apple AirPods Pro (2nd Generation) with MagSafe Charging Case USB‑C, White (MTJV3LL/A)	MTJV3LL/A	209	1	1	0	Purchased at store	apple-airpods-pro-2nd-generation-with-magsafe-charging-case-usb-c-white-mtjv3am-a/product_24580025	False	False	True
POS.522.20250329.2.1645	2025-03-29T18:36:42	Sales	Sales	3439231444	Purchased at store	44.2	1	0	522	466 Hackensack Ave	HACKENSACK	NJ	24572587	J5 USBC 100W SYNC	j5create 5.9' USB C to USB C Power Cable, Male to Male, Black (JUCX25L18)	JUCX25L18	14.99	1	1	0	Purchased at store	j5create-5-9-usb-type-c-to-usb-type-c-power-cable-male-to-male-black-jucx25l18/product_24572587	False	True	True
POS.522.20250329.2.1645	2025-03-29T18:36:42	Sales	Sales	3439231444	Purchased at store	44.2	1	0	522	466 Hackensack Ave	HACKENSACK	NJ	24572587	J5 USBC 100W SYNC	j5create 5.9' USB C to USB C Power Cable, Male to Male, Black (JUCX25L18)	JUCX25L18	14.99	1	1	0	Purchased at store	j5create-5-9-usb-type-c-to-usb-type-c-power-cable-male-to-male-black-jucx25l18/product_24572587	False	True	True
POS.522.20250329.2.1645	2025-03-29T18:36:42	Sales	Sales	3439231444	Purchased at store	44.2	1	0	522	466 Hackensack Ave	HACKENSACK	NJ	265574	AIRHEADS XTREMES B	Airheads Xtremes Rainbow Berry  Bites, 6 oz (AHXBITES12)	AHXBITES12	3.49	1	1	0	Purchased at store	airheads-xtremes-bites-chewy-gummy-rainbow-berry-6-oz-ahxbites12/product_265574	False	False	False
POS.522.20250329.2.1645	2025-03-29T18:36:42	Sales	Sales	3439231444	Purchased at store	44.2	1	0	522	466 Hackensack Ave	HACKENSACK	NJ	482898	GLAD DS TRASH BAGS	"Glad 13 Gallon Trash Bag, 8.5""x8.5"", Low Density, .72 mil, White, 100 Bags/Box (CLO 78526)"	CLO 78526	21.99	1	1	0	Purchased at store	cloroxpro-glad-forceflex-13-gallon-tall-kitchen-trash-bag-8-75-x-9-06-low-density-95-mil-white-100-bags-box-clo-78526/product_482898	False	True	True
POS.522.20250329.2.1645	2025-03-29T18:36:42	Sales	Sales	3439231444	Purchased at store	44.2	1	0	522	466 Hackensack Ave	HACKENSACK	NJ	24580006	BOSE QC ULTRA EARB	Bose QuietComfort Wireless Noise Canceling Earbuds, Black (882826-0010)	882826-0010	267.65	1	1	0	Purchased at store	bose-quietcomfort-wireless-noise-canceling-earbuds-black-882826-0010/product_24580006	False	True	False
POS.522.20250329.2.1645	2025-03-29T18:36:42	Sales	Sales	3439231444	Purchased at store	44.2	1	0	522	466 Hackensack Ave	HACKENSACK	NJ	24590914	POKEMON CARDS	POKEMON CARDS		5.99	1	1	0	Purchased at store		True	False	False
