Order Number	Order Date	Order Type	Order Channel	Customer Number	Order Status	Grand Total	Points Issued	Points Redeemed	Store Number	Store Address	Store City	Store State	Product SKU	Product Name	Product Description	Model	Unit Price	Quantity	Original Quantity	Line Total	Line Status	Product URL	Out of Stock	BOPIS Eligible	Delivery In Stock
POS.542.20250921.4.21086	2025-09-21T12:46:45	Sales	Sales	3025391875	Purchased at store	0.96	0	10800	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250921.4.21085	2025-09-21T12:46:10	Sales	Sales	3025391875	Purchased at store	0.96	0	10800	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250921.4.21084	2025-09-21T12:45:30	Sales	Sales	3025391875	Purchased at store	0.96	0	10800	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250921.4.21083	2025-09-21T12:43:58	Sales	Sales	3025391875	Purchased at store	0.96	0	10800	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250921.4.21082	2025-09-21T12:43:00	Sales	Sales	3025391875	Purchased at store	0.96	0	10800	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250921.4.21081	2025-09-21T12:42:20	Sales	Sales	3025391875	Purchased at store	0.96	0	10800	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250921.4.21080	2025-09-21T12:41:44	Sales	Sales	3025391875	Purchased at store	0.96	0	10800	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250921.3.47663	2025-09-21T12:16:40	Sales	Sales	3025391875	Purchased at store	0.96	0	10800	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250921.3.47662	2025-09-21T12:16:06	Sales	Sales	3025391875	Purchased at store	0.96	0	10800	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250921.3.47661	2025-09-21T12:15:12	Sales	Sales	3025391875	Purchased at store	0.96	0	10800	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250921.3.47660	2025-09-21T12:14:25	Sales	Sales	3025391875	Purchased at store	0.96	0	10800	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250921.3.47659	2025-09-21T12:13:51	Sales	Sales	3025391875	Purchased at store	0.96	0	10800	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250921.3.47658	2025-09-21T12:13:13	Sales	Sales	3025391875	Purchased at store	0.96	0	10800	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250921.3.47657	2025-09-21T11:47:18	Sales	Sales	3025391875	Purchased at store	0.96	0	10800	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.161.20250920.2.17317	2025-09-20T14:33:59	Sales	Sales	3025391875	Purchased at store	0	2400	0	161	280 Rte 17, Suite 197	EAST RUTHERFORD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.161.20250920.2.17316	2025-09-20T14:33:41	Sales	Sales	3025391875	Purchased at store	0	8600	0	161	280 Rte 17, Suite 197	EAST RUTHERFORD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.161.20250920.2.17315	2025-09-20T14:33:19	Sales	Sales	3025391875	Purchased at store	0	500	0	161	280 Rte 17, Suite 197	EAST RUTHERFORD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.161.20250920.2.17314	2025-09-20T14:33:01	Sales	Sales	3025391875	Purchased at store	0	500	0	161	280 Rte 17, Suite 197	EAST RUTHERFORD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250913.4.19703	2025-09-13T18:00:30	Sales	Sales	3025391875	Purchased at store	0.98	0	1200	542	25 W Central Ave	BERGENFIELD	NJ	901974	EVIAN 1LITER 12PK	Evian Natural Spring Water, 33.8 oz., 12 Bottles/Pack (EVI10000)	EVI10000	35.19	2	2	0	Purchased at store	evian-water-1-liter-pack-of-12-evi10000/product_901974	False	False	True
POS.542.20250913.4.19635	2025-09-13T14:00:47	Sales	Sales	3025391875	Purchased at store	60.96	3180	600	542	25 W Central Ave	BERGENFIELD	NJ	901974	EVIAN 1LITER 12PK	Evian Natural Spring Water, 33.8 oz., 12 Bottles/Pack (EVI10000)	EVI10000	35.19	4	4	0	Purchased at store	evian-water-1-liter-pack-of-12-evi10000/product_901974	False	False	True
POS.542.20250810.4.12275	2025-08-10T12:20:41	Sales	Sales	3025391875	Purchased at store	60.95	180	2400	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.89	4	4	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250810.4.12275	2025-08-10T12:20:41	Sales	Sales	3025391875	Purchased at store	60.95	180	2400	542	25 W Central Ave	BERGENFIELD	NJ	24645505	POST-IT SS 3X3 APP	"Post-it Super Sticky Notes, 3"" x 3"", Assorted Bright Colors, 70 Sheets/Pad, 8 Pads/Pack (654-8SSAP)"	654-8SSAP	4	1	1	0	Purchased at store	post-it-super-sticky-notes-3-x-3-assorted-bright-colors-70-sheets-pad-8-pads-pack-654-8ssap/product_24645505	False	False	True
POS.542.20250810.4.12273	2025-08-10T12:10:34	Sales	Sales	3025391875	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20250810.4.12272	2025-08-10T12:10:16	Sales	Sales	3025391875	Purchased at store	0	2400	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20250810.4.12271	2025-08-10T12:09:55	Sales	Sales	3025391875	Purchased at store	0	8600	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20250810.4.12270	2025-08-10T12:09:24	Sales	Sales	3025391875	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20250810.4.12269	2025-08-10T12:08:52	Sales	Sales	3025391875	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250726.4.9735	2025-07-26T15:23:22	Sales	Sales	3025391875	Purchased at store	50.97	2150	0	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	3	3	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.522.20250711.2.15295	2025-07-11T09:19:53	Sales	Sales	3025391875	Purchased at store	50.97	2550	0	522	466 Hackensack Ave	HACKENSACK	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	3	3	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250705.4.6093	2025-07-05T17:27:10	Sales	Sales	3025391875	Purchased at store	0.96	0	0	542	25 W Central Ave	BERGENFIELD	NJ	482898	GLAD DS TRASH BAGS	"Glad 13 Gallon Trash Bag, 8.5""x8.5"", Low Density, .72 mil, White, 100 Bags/Box (CLO 78526)"	CLO 78526	19.39	5	5	0	Purchased at store	cloroxpro-glad-forceflex-13-gallon-tall-kitchen-trash-bag-8-75-x-9-06-low-density-95-mil-white-100-bags-box-clo-78526/product_482898	False	True	True
POS.542.20250705.4.6093	2025-07-05T17:27:10	Sales	Sales	3025391875	Purchased at store	0.96	0	0	542	25 W Central Ave	BERGENFIELD	NJ	712654	BioTuf 6064 Gallon Compostable Industri	"BioTuf 60-64 Gallon Compostable Industrial Trash Bag, 47"" x 60"", Low Density, 1 Mil, Green, 5 Rolls (Y9460YE R01)"	Y9460YE R01	25.92	1	1	0	Purchased at store	biotuf-60-64-gallon-compostable-industrial-trash-bag-47-x-60-low-density-1-mil-green-5-rolls-y9460ye-r01/product_712654	False	False	True
POS.542.20250705.4.6087	2025-07-05T17:06:31	Sales	Sales	3025391875	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250705.4.6086	2025-07-05T17:06:08	Sales	Sales	3025391875	Purchased at store	0	4000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250705.4.6085	2025-07-05T17:05:40	Sales	Sales	3025391875	Purchased at store	0	4000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250705.4.6084	2025-07-05T17:05:07	Sales	Sales	3025391875	Purchased at store	0	5100	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250705.4.6083	2025-07-05T17:04:41	Sales	Sales	3025391875	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20250705.4.6082	2025-07-05T17:04:21	Sales	Sales	3025391875	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250626.4.4689	2025-06-26T18:13:04	Sales	Sales	3025391875	Purchased at store	85.97	4335	0	542	25 W Central Ave	BERGENFIELD	NJ	2646682	Dunkin Original Blend Coffee Keurig KCu	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 88/Carton (400845)	400845	82.99	3	3	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-88-carton-400845/product_2646682	False	False	True
POS.542.20250626.4.4686	2025-06-26T18:02:59	Sales	Sales	3025391875	Purchased at store	0	4000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250626.4.4685	2025-06-26T18:02:24	Sales	Sales	3025391875	Purchased at store	0	4000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250626.4.4684	2025-06-26T18:02:04	Sales	Sales	3025391875	Purchased at store	0	4000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250626.4.4683	2025-06-26T18:01:40	Sales	Sales	3025391875	Purchased at store	0	4600	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250626.4.4682	2025-06-26T18:01:19	Sales	Sales	3025391875	Purchased at store	0	4600	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250626.4.4681	2025-06-26T18:00:58	Sales	Sales	3025391875	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250626.4.4680	2025-06-26T18:00:36	Sales	Sales	3025391875	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20250517.2.43912	2025-05-17T18:21:25	Sales	Sales	3025391875	Purchased at store	23.44	1701	0	542	25 W Central Ave	BERGENFIELD	NJ	1669041	SPLS KRAFT PAD MAI	6.75 x 9 Self-Sealing Bubble Mailer (56563)	ST56563	1.99	1	1	0	Purchased at store	6-w-x-9-l-padded-mailer-56563/product_1669041	False	True	False
POS.542.20250517.2.43912	2025-05-17T18:21:25	Sales	Sales	3025391875	Purchased at store	23.44	1701	0	542	25 W Central Ave	BERGENFIELD	NJ	897518	SCOTCH SHIPPING TA	"Scotch Heavy Duty Packing Tape, 1.88"" x 43.7 yds., Clear, 6/Pack (3850-40-6)"	3850-40-6	31.49	1	1	0	Purchased at store	Scotch-1-7-8-x-43-7-yds-Heavy-Duty-Shipping-Tape-Clear-1-Roll-3850-40-6/product_897518	False	True	True
POS.542.20250517.2.43911	2025-05-17T18:20:29	Sales	Sales	3025391875	Purchased at store	0.31	0	400	542	25 W Central Ave	BERGENFIELD	NJ	482898	GLAD DS TRASH BAGS	"Glad 13 Gallon Trash Bag, 8.5""x8.5"", Low Density, .72 mil, White, 100 Bags/Box (CLO 78526)"	CLO 78526	21.99	1	1	0	Purchased at store	cloroxpro-glad-forceflex-13-gallon-tall-kitchen-trash-bag-8-75-x-9-06-low-density-95-mil-white-100-bags-box-clo-78526/product_482898	False	True	True
POS.542.20250502.4.95511	2025-05-02T19:13:57	Sales	Sales	3025391875	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250502.4.95510	2025-05-02T19:13:36	Sales	Sales	3025391875	Purchased at store	0	4000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250502.4.95509	2025-05-02T19:13:19	Sales	Sales	3025391875	Purchased at store	0	4000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	16	16	0	Purchased at store		True	False	False
POS.542.20250502.4.95508	2025-05-02T19:13:01	Sales	Sales	3025391875	Purchased at store	0	7000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	16	16	0	Purchased at store		True	False	False
POS.542.20250502.4.95507	2025-05-02T19:12:25	Sales	Sales	3025391875	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20250502.4.95506	2025-05-02T19:12:05	Sales	Sales	3025391875	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20250419.2.3553	2025-04-19T17:56:44	Sales	Sales	3025391875	Purchased at store	134.33	2077	0	522	466 Hackensack Ave	HACKENSACK	NJ	24600082	BOX LOCK 6 PACK 2	"Scotch Box Lock Heavy Duty Packing Tape, 1.88"" x 38.2 yds., Clear, 8/Pack (3950S-6-2BR6GC)"	3950S-6-2BR6GC	37.99	1	1	0	Purchased at store	scotch-box-lock-heavy-duty-packing-tape-1-88-x-38-2-yds-clear-8-pack-3950s-6-2br6gc/product_24600082	False	True	False
POS.522.20250419.2.3553	2025-04-19T17:56:44	Sales	Sales	3025391875	Purchased at store	134.33	2077	0	522	466 Hackensack Ave	HACKENSACK	NJ	742293	16X12X10 RECTANGLE	"16 "" x 12 "" x 10 "" Shipping Box, 32 ECT, Brown (10023)"	ST55961	3.5	10	10	0	Purchased at store	16-L-x-12-W-x-10-H-Shipping-Box-32-ECT-Brown-Each/product_742293	False	True	False
POS.522.20250419.2.3553	2025-04-19T17:56:44	Sales	Sales	3025391875	Purchased at store	134.33	2077	0	522	466 Hackensack Ave	HACKENSACK	NJ	742295	24X16X10 LARGE REC	"24"" x 10"" x 16"" Shipping Boxes (ST55963)"	ST55963	5.5	10	10	0	Purchased at store	staples-24-x-16-x-10-32-ect-box-each/product_742295	False	True	False
POS.522.20250419.2.3553	2025-04-19T17:56:44	Sales	Sales	3025391875	Purchased at store	134.33	2077	0	522	466 Hackensack Ave	HACKENSACK	NJ	24608319	DUNKIN ORIGINAL BL	DUNKIN ORIGINAL BL		35.49	1	1	0	Purchased at store		True	False	False
POS.522.20250419.2.3553	2025-04-19T17:56:44	Sales	Sales	3025391875	Purchased at store	134.33	2077	0	522	466 Hackensack Ave	HACKENSACK	NJ	24387496	SISTEMA SALAD	Newell Sistema To Go Salad Container, Clear, 37 oz. (21356ZS)	21356ZS	11.49	1	1	0	Purchased at store	newell-sistema-salad-container-clear-21356zs/product_24387496	False	True	False
POS.522.20250419.2.3553	2025-04-19T17:56:44	Sales	Sales	3025391875	Purchased at store	134.33	2077	0	522	466 Hackensack Ave	HACKENSACK	NJ	24387496	SISTEMA SALAD	Newell Sistema To Go Salad Container, Clear, 37 oz. (21356ZS)	21356ZS	11.49	1	1	0	Purchased at store	newell-sistema-salad-container-clear-21356zs/product_24387496	False	True	False
POS.522.20250419.2.3553	2025-04-19T17:56:44	Sales	Sales	3025391875	Purchased at store	134.33	2077	0	522	466 Hackensack Ave	HACKENSACK	NJ	485999	FELLOWES FOOTREST	Fellowes Standard Footrest, Graphite (48121)	48121	29.99	1	1	0	Purchased at store	fellowes-standard-footrests-graphite-48121/product_485999	False	True	True
POS.542.20250413.4.92322	2025-04-13T12:22:58	Sales	Sales	3025391875	Purchased at store	0	8000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20250413.4.92321	2025-04-13T12:22:33	Sales	Sales	3025391875	Purchased at store	0	8000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20250413.4.92320	2025-04-13T12:21:59	Sales	Sales	3025391875	Purchased at store	0	4000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250413.4.92319	2025-04-13T12:21:32	Sales	Sales	3025391875	Purchased at store	0	5000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250413.4.92318	2025-04-13T12:21:04	Sales	Sales	3025391875	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20250413.4.92317	2025-04-13T12:20:17	Sales	Sales	3025391875	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250313.4.86865	2025-03-13T19:38:18	Sales	Sales	3025391875	Purchased at store	0	8000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
