Order Number	Order Date	Order Type	Order Channel	Customer Number	Order Status	Grand Total	Points Issued	Points Redeemed	Store Number	Store Address	Store City	Store State	Product SKU	Product Name	Product Description	Model	Unit Price	Quantity	Original Quantity	Line Total	Line Status	Product URL	Out of Stock	BOPIS Eligible	Delivery In Stock
POS.542.20250601.4.409	2025-06-01T16:32:05	Sales	Sales	3439231444	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20250531.3.63399	2025-05-31T15:22:03	Sales	Sales	3439231444	Purchased at store	0	9000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250531.3.63398	2025-05-31T15:21:45	Sales	Sales	3439231444	Purchased at store	0	15000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250531.3.63397	2025-05-31T15:21:13	Sales	Sales	3439231444	Purchased at store	0	15000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250531.1.15736	2025-05-31T12:02:56	Sales	Sales	3439231444	Purchased at store	0	5000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250531.1.15735	2025-05-31T12:02:39	Sales	Sales	3439231444	Purchased at store	0	5000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250531.1.15734	2025-05-31T12:02:23	Sales	Sales	3439231444	Purchased at store	0	5000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250531.1.15733	2025-05-31T12:02:04	Sales	Sales	3439231444	Purchased at store	0	1000	0	522	466 Hackensack Ave	HACKENSACK	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20250531.1.15732	2025-05-31T12:01:35	Sales	Sales	3439231444	Purchased at store	0	1000	0	522	466 Hackensack Ave	HACKENSACK	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20250426.2.4388	2025-04-26T16:55:00	Sales	Sales	3439231444	Purchased at store	0.43	0	3200	522	466 Hackensack Ave	HACKENSACK	NJ	304155	HEAVY DUTY 20X20X2	"24"" x 20"" x 20"" Heavy Duty Shipping Boxes (ST55958)"	ST55958	11	8	8	0	Purchased at store	staples-20-x-20-x-24-44-ect-heavy-duty-box-each/product_304155	False	True	False
POS.542.20250413.4.92338	2025-04-13T13:27:18	Sales	Sales	3439231444	Purchased at store	52.88	126	2200	542	25 W Central Ave	BERGENFIELD	NJ	596837	PRISMACOLOR 24CT P	PRISMACOLOR 24CT P		17.46	1	1	0	Purchased at store		True	False	False
POS.542.20250413.4.92338	2025-04-13T13:27:18	Sales	Sales	3439231444	Purchased at store	52.88	126	2200	542	25 W Central Ave	BERGENFIELD	NJ	24420229	PIGMENT LINER 0.5M	PIGMENT LINER 0.5M		11.46	1	1	0	Purchased at store		True	False	False
POS.542.20250413.4.92338	2025-04-13T13:27:18	Sales	Sales	3439231444	Purchased at store	52.88	126	2200	542	25 W Central Ave	BERGENFIELD	NJ	2056103	PRISMA 8CT MAGNA I	PRISMA 8CT MAGNA I		10.46	1	1	0	Purchased at store		True	False	False
POS.542.20250413.4.92338	2025-04-13T13:27:18	Sales	Sales	3439231444	Purchased at store	52.88	126	2200	542	25 W Central Ave	BERGENFIELD	NJ	2548675	RB WAVE STANDARD D	"Rocketbook Wave 1-Subject Smart Notebook, 8.5"" x 9.5"", Dotted, 40 Sheets, Blue (WAV-S-K-A)"	WAV-S-K-A	11.36	1	1	0	Purchased at store	rocketbook-wave-1-subject-smart-notebook-8-5-x-9-5-dotted-40-sheets-blue-wav-s-k-a/product_2548675	True	False	False
POS.542.20250413.4.92338	2025-04-13T13:27:18	Sales	Sales	3439231444	Purchased at store	52.88	126	2200	542	25 W Central Ave	BERGENFIELD	NJ	24608319	DUNKIN ORIGINAL BL	DUNKIN ORIGINAL BL		35.49	1	1	0	Purchased at store		True	False	False
POS.542.20250406.4.91121	2025-04-06T12:12:20	Sales	Sales	3439231444	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250406.4.91120	2025-04-06T12:11:58	Sales	Sales	3439231444	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250406.4.91119	2025-04-06T12:11:37	Sales	Sales	3439231444	Purchased at store	0	6000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250406.4.91119	2025-04-06T12:11:37	Sales	Sales	3439231444	Purchased at store	0	6000	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250406.4.91119	2025-04-06T12:11:37	Sales	Sales	3439231444	Purchased at store	0	6000	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.39.20250402.3.89971	2025-04-02T21:07:16	Sales	Sales	3439231444	Purchased at store	1.02	0	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	24453272	J5 100W USBC SUPER	j5create USB-C Super Charger, Black (JUP2290)	JUP2290	39.99	1	1	0	Purchased at store	j5create-usb-c-super-charger-black-jup2290/product_24453272	False	True	True
POS.39.20250402.3.89971	2025-04-02T21:07:16	Sales	Sales	3439231444	Purchased at store	1.02	0	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	24573908	65W GAN SLIM PD3.0	j5create 65W USB-C 2-Port GaN PD Charger, White (JUP2465)	JUP2465	49.99	1	1	0	Purchased at store	j5create-65w-usb-c-2-port-gan-pd-charger-white-jup2465/product_24573908	False	True	True
POS.39.20250402.3.89971	2025-04-02T21:07:16	Sales	Sales	3439231444	Purchased at store	1.02	0	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	24573908	65W GAN SLIM PD3.0	j5create 65W USB-C 2-Port GaN PD Charger, White (JUP2465)	JUP2465	49.99	1	1	0	Purchased at store	j5create-65w-usb-c-2-port-gan-pd-charger-white-jup2465/product_24573908	False	True	True
POS.39.20250402.3.89971	2025-04-02T21:07:16	Sales	Sales	3439231444	Purchased at store	1.02	0	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	24573908	65W GAN SLIM PD3.0	j5create 65W USB-C 2-Port GaN PD Charger, White (JUP2465)	JUP2465	49.99	1	1	0	Purchased at store	j5create-65w-usb-c-2-port-gan-pd-charger-white-jup2465/product_24573908	False	True	True
9932994306	2025-10-05T10:51:31	SALES	WEB	2148476399	Partially Delivered	267.62	50250	28000					24612532	"Samsonite Proxis 32"" Hardside Suitcase, 8-Wheeled Spinner, Black (141848-1041)"	"Samsonite Proxis 32"" Hardside Suitcase, 8-Wheeled Spinner, Black (141848-1041)"	141848-1041	649.99	1	1	267.62	Shipped	samsonite-hardside-suitcase-8-wheeled-spinner-black-141848-1041/product_24612532	False	False	True
9932709923	2025-09-21T11:27:29	SALES	MOBILE_APP_ANDROID	2148476399	Did not pick up	0	0	0					2091512	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	0	1	0	Did not pick up	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
9932709910	2025-09-21T11:26:30	SALES	MOBILE_APP_ANDROID	2148476399	Did not pick up	0	0	0					2091512	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	0	1	0	Did not pick up	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
9932281424	2025-08-29T00:52:35	SALES	WEB	2148476399	Delivered	48.13	7236	0					24462152	"Smead ETS 2021 Color-Coded Year Label, 0.5” x 1"", White/Blue, 25 Labels/Sheet, 10 Sheets/Pack, 250 Labels/Pack (67921)"	"Smead ETS 2021 Color-Coded Year Label, 0.5” x 1"", White/Blue, 25 Labels/Sheet, 10 Sheets/Pack, 250 Labels/Pack (67921)"	67921	0.25	1	1	0.2	Delivered	smead-ets-2021-color-coded-year-label-0-5-h-x-1-w-white-on-blue-25-labels-sheet-10-sheets-pack-250-labels-pack-67921/product_24462152	True	False	False
9932281424	2025-08-29T00:52:35	SALES	WEB	2148476399	Delivered	48.13	7236	0					2638592	Sharpie Magnum Tank Permanent Marker, Chisel Tip, Black, 12/Pack (44001A)	Sharpie Magnum Tank Permanent Marker, Chisel Tip, Black, 12/Pack (44001A)	44001A	48.79	1	1	39.05	Delivered	sharpie-magnum-permanent-markers-xl-chisel-tip-black-12-pack-44001a/product_2638592	False	False	True
9932281424	2025-08-29T00:52:35	SALES	WEB	2148476399	Delivered	48.13	7236	0					24631634	"Scotch Sure Start Packing Tape, 1.88"" x 54.6 yds., Clear (3450)"	"Scotch Sure Start Packing Tape, 1.88"" x 54.6 yds., Clear (3450)"	3450	3.7	3	3	8.88	Delivered	scotch-sure-start-packaging-tape-1-88-x-54-6-yds-clear-3450/product_24631634	True	False	False
9931551839	2025-07-29T14:50:15	SALES	WEB	2148476399	Delivered	0.96	0	12800					2091512	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	4	4	0.96	Delivered	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
9931523133	2025-07-26T10:41:24	SALES	WEB	2148476399	Picked up	0.97	0	10000					2091512	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	3	3	0.97	Picked up	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
9931462817	2025-07-23T14:56:20	SALES	WEB	2148476399	Delivered	0.97	0	10000					24590699	"Astrobrights Colored Paper, 24 lbs., 8.5"" x 11"", Assorted Galactic Blues, 100 Sheets/Ream (91529)"	"Astrobrights Colored Paper, 24 lbs., 8.5"" x 11"", Assorted Galactic Blues, 100 Sheets/Ream (91529)"	91529	6.49	1	1	0	Delivered	astrobrights-galactic-blues-colored-paper-24-lbs-8-5-x-11-assorted-colors-100-sheets-pack-91529/product_24590699	False	True	True
9931462817	2025-07-23T14:56:20	SALES	WEB	2148476399	Delivered	0.97	0	10000					1635472	Green Mountain Dark Magic Coffee Keurig® K-Cup® Pods, Dark Roast, 48/Box (81911/15171)	Green Mountain Dark Magic Coffee Keurig® K-Cup® Pods, Dark Roast, 48/Box (81911/15171)	5000356566	38.99	3	3	0.97	Delivered	green-mountain-dark-magic-coffee-keurig-k-cup-pods-dark-roast-48-box-81911-15171/product_1635472	False	True	True
9931078043	2025-07-05T18:00:57	SALES	MOBILE_APP_ANDROID	2148476399	Delivered	0.94	0	11200					2091512	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	6	6	0.94	Delivered	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
9929774823	2025-04-27T00:51:58	SALES	WEB	2148476399	Delivered	50.3	2550	200					62171	Duracell AA NiMH Battery, rechargeable, 4/Pack (DX1500B4N001)	Duracell AA NiMH Battery, rechargeable, 4/Pack (DX1500B4N001)	DX1500B4N001	13.26	5	5	53.63	Delivered	duracell-aa-nimh-battery-4-pack-dx1500b4n001/product_62171	False	True	True
9928990909	2025-03-17T12:42:08	SALES	WEB	2148476399	Delivered	52.96	2104	12800					2646682	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 88/Carton (400845)	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 88/Carton (400845)	400845	74.99	4	4	52.96	Delivered	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-88-carton-400845/product_2646682	False	False	True
9928961308	2025-03-15T14:50:55	SALES	WEB	2148476399	Picked up	25.97	2025	5000					2091512	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	34.99	3	3	25.97	Picked up	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
9928960162	2025-03-15T14:00:19	SALES	WEB	2148476399	Partially Return Complete	0.49	0	0					24580006	Bose QuietComfort Wireless Noise Canceling Earbuds, Black (882826-0010)	Bose QuietComfort Wireless Noise Canceling Earbuds, Black (882826-0010)	882826-0010	299	1	1	0.32	Return Complete	bose-quietcomfort-wireless-noise-canceling-earbuds-black-882826-0010/product_24580006	False	True	False
9928960162	2025-03-15T14:00:19	SALES	WEB	2148476399	Partially Return Complete	0.49	0	0					69092	Brother LC1032PKS Black High Yield Ink Cartridge, 2/Pack	Brother LC1032PKS Black High Yield Ink Cartridge, 2/Pack	LC1032PKS	40.49	3	3	0.14	Return Complete	brother-lc1032pks-black-high-yield-ink-cartridge-2-pack/product_69092	False	True	True
9928960162	2025-03-15T14:00:19	SALES	WEB	2148476399	Partially Return Complete	0.49	0	0					2091512	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	34.99	1	1	0.03	Picked up	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
9928958397	2025-03-15T12:32:05	SALES	WEB	2148476399	Picked up	0.96	0	14400					2091512	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	34.99	2	2	0.48	Picked up	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
9928958397	2025-03-15T12:32:05	SALES	WEB	2148476399	Picked up	0.96	0	14400					1635472	Green Mountain Dark Magic Coffee Keurig® K-Cup® Pods, Dark Roast, 48/Box (81911/15171)	Green Mountain Dark Magic Coffee Keurig® K-Cup® Pods, Dark Roast, 48/Box (81911/15171)	5000356566	32.89	2	2	0.48	Picked up	green-mountain-dark-magic-coffee-keurig-k-cup-pods-dark-roast-48-box-81911-15171/product_1635472	False	True	True
9928957933	2025-03-15T12:02:41	SALES	WEB	2148476399	Cancelled	0	0	0					24580006	Bose QuietComfort Wireless Noise Canceling Earbuds, Black (882826-0010)	Bose QuietComfort Wireless Noise Canceling Earbuds, Black (882826-0010)	882826-0010	299	0	1	0	Cancelled	bose-quietcomfort-wireless-noise-canceling-earbuds-black-882826-0010/product_24580006	False	True	False
9928957933	2025-03-15T12:02:41	SALES	WEB	2148476399	Cancelled	0	0	0					2091512	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	34.99	0	3	0	Cancelled	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
9928957730	2025-03-15T11:49:27	SALES	WEB	2148476399	Partially Return Complete	1.01	0	0					952621	Brother LC103 Black High Yield Ink Cartridge (LC103BKS)	Brother LC103 Black High Yield Ink Cartridge (LC103BKS)	LC103BKS	22.49	2	2	0.7	Return Complete	brother-lc103-black-high-yield-ink-cartridge-lc103bks/product_952621	False	True	True
9928957730	2025-03-15T11:49:27	SALES	WEB	2148476399	Partially Return Complete	1.01	0	0					2091512	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	34.99	1	1	0.31	Picked up	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
9928957666	2025-03-15T11:45:24	SALES	WEB	2148476399	Picked up	0.97	0	10000					2091512	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	34.99	3	3	0.97	Picked up	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
9928957186	2025-03-15T11:13:34	SALES	WEB	2148476399	Did not pick up	0	0	0					2091512	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	34.99	0	1	0	Did not pick up	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
9928957186	2025-03-15T11:13:34	SALES	WEB	2148476399	Did not pick up	0	0	0					952621	Brother LC103 Black High Yield Ink Cartridge (LC103BKS)	Brother LC103 Black High Yield Ink Cartridge (LC103BKS)	LC103BKS	22.49	0	2	0	Did not pick up	brother-lc103-black-high-yield-ink-cartridge-lc103bks/product_952621	False	True	True
9927215807	2024-12-30T16:50:42	SALES	WEB	2148476399	Return Complete	52.25	0	0					2400385	Staples Plus Membership	Staples Plus Membership	CLUBMEM.COM	49	1	1	52.25	Return Complete	Business-Rewards-Plus-Membership/product_2400385	False	False	True
9921983308	2024-05-25T23:42:36	SALES	WEB	2148476399	Delivered	81.75	228	58800					24339498	Brother TN-227 Black High Yield Toner Cartridge, Print Up to 3,000 Pages (TN227BK)	Brother TN-227 Black High Yield Toner Cartridge, Print Up to 3,000 Pages (TN227BK)	TN227BK	82.99	1	1	12.52	Delivered	brother-tn-227-black-high-yield-toner-cartridge-print-up-to-3-000-pages-tn227bk/product_24339498	False	True	True
9921983308	2024-05-25T23:42:36	SALES	WEB	2148476399	Delivered	81.75	228	58800					24401678	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, 3/Pack  (TN4313PK)	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, 3/Pack (TN4313PK)	TN4313PK	229.49	2	2	69.23	Delivered	brother-tn-431-cyan-magenta-yellow-standard-yield-toner-cartridge-up-to-1-800-pages-3-pack-tn4313pk/product_24401678	False	False	True
9921983033	2024-05-25T22:55:26	SALES	WEB	2148476399	Delivered	0.11	0	70800					24401678	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, 3/Pack  (TN4313PK)	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, 3/Pack (TN4313PK)	TN4313PK	229.49	2	2	0.1	Delivered	brother-tn-431-cyan-magenta-yellow-standard-yield-toner-cartridge-up-to-1-800-pages-3-pack-tn4313pk/product_24401678	False	False	True
9921983033	2024-05-25T22:55:26	SALES	WEB	2148476399	Delivered	0.11	0	70800					24339497	Brother TN-223 Black Standard Yield Toner Cartridge, Print Up to 1,400 Pages   (TN223BK)	Brother TN-223 Black Standard Yield Toner Cartridge, Print Up to 1,400 Pages (TN223BK)	TN223BK	63.49	1	1	0.01	Delivered	brother-tn-223-black-standard-yield-toner-cartridge-print-up-to-1-400-pages-tn223bk/product_24339497	False	False	True
9921814640	2024-05-18T22:28:19	SALES	WEB	2148476399	Delivered	377.56	36376	0					24401678	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, 3/Pack  (TN4313PK)	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, 3/Pack (TN4313PK)	TN4313PK	229.49	2	2	331.68	Delivered	brother-tn-431-cyan-magenta-yellow-standard-yield-toner-cartridge-up-to-1-800-pages-3-pack-tn4313pk/product_24401678	False	False	True
9921814640	2024-05-18T22:28:19	SALES	WEB	2148476399	Delivered	377.56	36376	0					24339497	Brother TN-223 Black Standard Yield Toner Cartridge, Print Up to 1,400 Pages   (TN223BK)	Brother TN-223 Black Standard Yield Toner Cartridge, Print Up to 1,400 Pages (TN223BK)	TN223BK	63.49	1	1	45.88	Delivered	brother-tn-223-black-standard-yield-toner-cartridge-print-up-to-1-400-pages-tn223bk/product_24339497	False	False	True
9921744938	2024-05-15T23:19:23	SALES	WEB	2148476399	Delivered	377.56	36376	0					24339497	Brother TN-223 Black Standard Yield Toner Cartridge, Print Up to 1,400 Pages   (TN223BK)	Brother TN-223 Black Standard Yield Toner Cartridge, Print Up to 1,400 Pages (TN223BK)	TN223BK	63.49	1	1	45.88	Delivered	brother-tn-223-black-standard-yield-toner-cartridge-print-up-to-1-400-pages-tn223bk/product_24339497	False	False	True
9921744938	2024-05-15T23:19:23	SALES	WEB	2148476399	Delivered	377.56	36376	0					24401678	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, 3/Pack  (TN4313PK)	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, 3/Pack (TN4313PK)	TN4313PK	229.49	2	2	331.68	Delivered	brother-tn-431-cyan-magenta-yellow-standard-yield-toner-cartridge-up-to-1-800-pages-3-pack-tn4313pk/product_24401678	False	False	True
9921406669	2024-05-02T23:38:22	SALES	WEB	2148476399	Delivered	377.56	36376	0					24401678	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, 3/Pack  (TN4313PK)	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, 3/Pack (TN4313PK)	TN4313PK	229.49	2	2	331.68	Delivered	brother-tn-431-cyan-magenta-yellow-standard-yield-toner-cartridge-up-to-1-800-pages-3-pack-tn4313pk/product_24401678	False	False	True
9921406669	2024-05-02T23:38:22	SALES	WEB	2148476399	Delivered	377.56	36376	0					24339497	Brother TN-223 Black Standard Yield Toner Cartridge, Print Up to 1,400 Pages   (TN223BK)	Brother TN-223 Black Standard Yield Toner Cartridge, Print Up to 1,400 Pages (TN223BK)	TN223BK	63.49	1	1	45.88	Delivered	brother-tn-223-black-standard-yield-toner-cartridge-print-up-to-1-400-pages-tn223bk/product_24339497	False	False	True
9921405930	2024-05-02T22:08:08	SALES	WEB	2148476399	Delivered	105.67	10173	51000					24401678	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, 3/Pack  (TN4313PK)	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, 3/Pack (TN4313PK)	TN4313PK	229.49	2	2	92.83	Delivered	brother-tn-431-cyan-magenta-yellow-standard-yield-toner-cartridge-up-to-1-800-pages-3-pack-tn4313pk/product_24401678	False	False	True
9921405930	2024-05-02T22:08:08	SALES	WEB	2148476399	Delivered	105.67	10173	51000					24339497	Brother TN-223 Black Standard Yield Toner Cartridge, Print Up to 1,400 Pages   (TN223BK)	Brother TN-223 Black Standard Yield Toner Cartridge, Print Up to 1,400 Pages (TN223BK)	TN223BK	63.49	1	1	12.84	Delivered	brother-tn-223-black-standard-yield-toner-cartridge-print-up-to-1-400-pages-tn223bk/product_24339497	False	False	True
