Order Number	Order Date	Order Type	Order Channel	Customer Number	Order Status	Grand Total	Points Issued	Points Redeemed	Store Number	Store Address	Store City	Store State	Product SKU	Product Name	Product Description	Model	Unit Price	Quantity	Original Quantity	Line Total	Line Status	Product URL	Out of Stock	BOPIS Eligible	Delivery In Stock
POS.542.20250705.4.6103	2025-07-05T17:54:33	Sales	Sales	5061348487	Purchased at store	50.97	2550	0	542	25 W Central Ave	BERGENFIELD	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	38.99	3	3	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.542.20250615.4.2816	2025-06-15T17:01:49	Sales	Sales	5061348487	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250615.4.2815	2025-06-15T17:01:16	Sales	Sales	5061348487	Purchased at store	0	4000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250615.4.2814	2025-06-15T17:00:34	Sales	Sales	5061348487	Purchased at store	0	2400	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250615.4.2813	2025-06-15T17:00:08	Sales	Sales	5061348487	Purchased at store	0	4600	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250615.4.2812	2025-06-15T16:59:35	Sales	Sales	5061348487	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20250615.4.2811	2025-06-15T16:59:04	Sales	Sales	5061348487	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250504.4.95770	2025-05-04T13:52:30	Sales	Sales	5061348487	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250504.4.95769	2025-05-04T13:52:10	Sales	Sales	5061348487	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250504.4.95768	2025-05-04T13:51:52	Sales	Sales	5061348487	Purchased at store	0	7000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	16	16	0	Purchased at store		True	False	False
POS.542.20250504.4.95767	2025-05-04T13:51:34	Sales	Sales	5061348487	Purchased at store	0	7000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	16	16	0	Purchased at store		True	False	False
POS.542.20250504.4.95766	2025-05-04T13:51:05	Sales	Sales	5061348487	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250504.4.95765	2025-05-04T13:50:41	Sales	Sales	5061348487	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20250426.2.4373	2025-04-26T16:27:54	Sales	Sales	5061348487	Purchased at store	83.48	11680	0	522	466 Hackensack Ave	HACKENSACK	NJ	2091512	KCUP DUNKIN ORIG 4	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 44/Box (006933)	5000380570	36.79	2	2	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-44-box-006933/product_2091512	False	True	True
POS.522.20250426.2.4373	2025-04-26T16:27:54	Sales	Sales	5061348487	Purchased at store	83.48	11680	0	522	466 Hackensack Ave	HACKENSACK	NJ	62171	Duracell AA NiMH Battery rechargeable 4	Duracell AA NiMH Battery, rechargeable, 4/Pack (DX1500B4N001)	DX1500B4N001	13.26	5	5	0	Purchased at store	duracell-aa-nimh-battery-4-pack-dx1500b4n001/product_62171	False	True	True
POS.522.20250426.2.4347	2025-04-26T15:17:53	Sales	Sales	5061348487	Purchased at store	0	9000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.522.20250426.2.4346	2025-04-26T15:17:30	Sales	Sales	5061348487	Purchased at store	0	9000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.522.20250426.2.4345	2025-04-26T15:17:12	Sales	Sales	5061348487	Purchased at store	0	9000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.522.20250426.2.4344	2025-04-26T15:16:52	Sales	Sales	5061348487	Purchased at store	0	0	0	522	466 Hackensack Ave	HACKENSACK	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20250426.2.4343	2025-04-26T15:16:21	Sales	Sales	5061348487	Purchased at store	0	500	0	522	466 Hackensack Ave	HACKENSACK	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.567.20250402.2.7648	2025-04-02T15:56:15	Sales	Sales	5061348487	Purchased at store	0.98	0	4000	567	1300 Rt. 17 North	RAMSEY	NJ	102400	CHARM ULTR STRNG 1	Charmin Ultra Strong Mega Toilet Paper, 2-ply, White, 220 Sheets/Roll, 18 Rolls/Case (11055/15704)	11055/15704	23.99	1	1	0	Purchased at store	charmin-ultra-strong-toilet-paper-18-mega-rolls-242-sheets-roll-01560-52084/product_102400	False	True	True
POS.567.20250402.2.7648	2025-04-02T15:56:15	Sales	Sales	5061348487	Purchased at store	0.98	0	4000	567	1300 Rt. 17 North	RAMSEY	NJ	901988	9X12 CLEAR CLASP E	"Staples #10 1/2 Kraft Catalog Envelope, 9"" x 12"", Kraft, 10/Pack (SPL901988)"	SPL901988	5.99	1	1	0	Purchased at store	Staples-ClearClasp-9-x-12-Resealable-Brown-Kraft-Envelopes-10-Pack-901988/product_901988	False	True	False
POS.567.20250402.2.7647	2025-04-02T15:53:32	Sales	Sales	5061348487	Purchased at store	0.98	0	4000	567	1300 Rt. 17 North	RAMSEY	NJ	901988	9X12 CLEAR CLASP E	"Staples #10 1/2 Kraft Catalog Envelope, 9"" x 12"", Kraft, 10/Pack (SPL901988)"	SPL901988	5.99	1	1	0	Purchased at store	Staples-ClearClasp-9-x-12-Resealable-Brown-Kraft-Envelopes-10-Pack-901988/product_901988	False	True	False
POS.567.20250402.2.7647	2025-04-02T15:53:32	Sales	Sales	5061348487	Purchased at store	0.98	0	4000	567	1300 Rt. 17 North	RAMSEY	NJ	102400	CHARM ULTR STRNG 1	Charmin Ultra Strong Mega Toilet Paper, 2-ply, White, 220 Sheets/Roll, 18 Rolls/Case (11055/15704)	11055/15704	23.99	1	1	0	Purchased at store	charmin-ultra-strong-toilet-paper-18-mega-rolls-242-sheets-roll-01560-52084/product_102400	False	True	True
POS.542.20250313.4.86860	2025-03-13T19:07:30	Sales	Sales	5061348487	Purchased at store	0	8000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20250313.4.86859	2025-03-13T19:07:04	Sales	Sales	5061348487	Purchased at store	0	8000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20250313.4.86857	2025-03-13T18:45:01	Sales	Sales	5061348487	Purchased at store	0	5000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250313.4.86856	2025-03-13T18:44:38	Sales	Sales	5061348487	Purchased at store	0	5000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20250306.4.85630	2025-03-06T20:39:33	Sales	Sales	5061348487	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20250306.4.85629	2025-03-06T20:39:08	Sales	Sales	5061348487	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20250222.2.96098	2025-02-22T17:38:44	Sales	Sales	5061348487	Purchased at store	54.04	2150	0	522	466 Hackensack Ave	HACKENSACK	NJ	24520586	TP-LINK AX4400 WI-	TP-LINK Archer AX4400 Dual Band MU-MIMO Gaming Router, Black (ARCHER AX4400)	ARCHER AX4400	169.99	1	1	0	Purchased at store	tp-link-archer-ax4400-dual-band-mu-mimo-gaming-router-black-archer-ax4400/product_24520586	False	True	True
POS.522.20250222.2.96098	2025-02-22T17:38:44	Sales	Sales	5061348487	Purchased at store	54.04	2150	0	522	466 Hackensack Ave	HACKENSACK	NJ	2837194	Smead ETYJ Color Coding Labels 34 x 1 1	"Smead ETYJ Color Coding Labels, 3/4"" x 1 1/2"", Light Blue with White Numerals, 500/Roll (68318)"	68318	0.69	1	1	0	Purchased at store	smead-etyj-color-coding-labels-3-4-x-1-1-2-light-blue-with-white-numerals-500-roll-68318/product_2837194	False	False	True
POS.522.20250222.2.96088	2025-02-22T17:08:32	Sales	Sales	5061348487	Purchased at store	0	0	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.522.20250222.2.96087	2025-02-22T17:08:05	Sales	Sales	5061348487	Purchased at store	0	8000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.567.20250221.2.2295	2025-02-21T14:17:42	Sales	Sales	5061348487	Purchased at store	0.97	0	10400	567	1300 Rt. 17 North	RAMSEY	NJ	102400	CHARM ULTR STRNG 1	Charmin Ultra Strong Mega Toilet Paper, 2-ply, White, 220 Sheets/Roll, 18 Rolls/Case (11055/15704)	11055/15704	23.99	1	1	0	Purchased at store	charmin-ultra-strong-toilet-paper-18-mega-rolls-242-sheets-roll-01560-52084/product_102400	False	True	True
POS.567.20250221.2.2295	2025-02-21T14:17:42	Sales	Sales	5061348487	Purchased at store	0.97	0	10400	567	1300 Rt. 17 North	RAMSEY	NJ	102400	CHARM ULTR STRNG 1	Charmin Ultra Strong Mega Toilet Paper, 2-ply, White, 220 Sheets/Roll, 18 Rolls/Case (11055/15704)	11055/15704	23.99	1	1	0	Purchased at store	charmin-ultra-strong-toilet-paper-18-mega-rolls-242-sheets-roll-01560-52084/product_102400	False	True	True
POS.567.20250221.2.2295	2025-02-21T14:17:42	Sales	Sales	5061348487	Purchased at store	0.97	0	10400	567	1300 Rt. 17 North	RAMSEY	NJ	2847075	BOUNTY SAS DOUBLE	Bounty Select-A-Size Double Roll Paper Towels, 2-ply, 82 Sheets/Roll, 12 Rolls/Pack (66541/06130)	57053/61305	25.99	1	1	0	Purchased at store	bounty-select-a-size-paper-towels-2-ply-90-sheets-roll-12-rolls-pack-66541-06130/product_2847075	False	True	True
POS.542.20250208.4.81337	2025-02-08T15:58:46	Sales	Sales	5061348487	Purchased at store	0.49	0	9800	542	25 W Central Ave	BERGENFIELD	NJ	24520588	TP-LINK AX1500 WI-	TP-LINK Archer AX1500 Dual Band MU-MIMO Gaming Router, Black (ARCHER AX1500)	ARCHER AX1500	49.46	1	1	0	Purchased at store	tp-link-archer-ax1500-dual-band-mu-mimo-gaming-router-black-archer-ax1500/product_24520588	False	True	True
POS.39.20250208.1.57207	2025-02-08T13:34:21	Sales	Sales	5061348487	Purchased at store	0	5000	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.39.20250208.1.57206	2025-02-08T13:33:48	Sales	Sales	5061348487	Purchased at store	0	5000	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.39.20250208.1.57205	2025-02-08T13:33:07	Sales	Sales	5061348487	Purchased at store	0	0	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.39.20250208.1.57204	2025-02-08T13:32:26	Sales	Sales	5061348487	Purchased at store	0	1500	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20250129.2.91943	2025-01-29T14:50:35	Sales	Sales	5061348487	Purchased at store	0	0	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.522.20250129.2.91942	2025-01-29T14:50:06	Sales	Sales	5061348487	Purchased at store	0	8000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.522.20250125.2.91446	2025-01-25T13:24:56	Sales	Sales	5061348487	Purchased at store	0	5000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250125.2.91445	2025-01-25T13:24:37	Sales	Sales	5061348487	Purchased at store	0	5000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20250125.2.91444	2025-01-25T13:24:16	Sales	Sales	5061348487	Purchased at store	0	500	0	522	466 Hackensack Ave	HACKENSACK	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.522.20250125.2.91443	2025-01-25T13:23:58	Sales	Sales	5061348487	Purchased at store	0	500	0	522	466 Hackensack Ave	HACKENSACK	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20241231.4.74629	2024-12-31T15:01:15	Sales	Sales	5061348487	Purchased at store	54.37	150	1200	542	25 W Central Ave	BERGENFIELD	NJ	24564427	Dunkin Original Blend Coffee Keurig KCu	Dunkin' Original Blend Coffee Keurig® K-Cup® Pods, Medium Roast, 176/Case (006933)	006933CT	119.99	1	1	0	Purchased at store	dunkin-original-blend-coffee-keurig-k-cup-pods-medium-roast-176-case-006933/product_24564427	False	False	True
POS.542.20241222.4.73359	2024-12-22T13:29:52	Sales	Sales	5061348487	Purchased at store	53.37	10050	0	542	25 W Central Ave	BERGENFIELD	NJ	220061	BATTERY ELECTRNC D	Duracell 2032 3V Lithium Coin Battery, 4/Pack (DL2032B4PK05)	DL2032B4PK05	11.49	1	1	0	Purchased at store	duracell-2032-lithium-battery-3v-4-pack-durdl2032b4pk/product_220061	False	True	True
POS.542.20241222.4.73359	2024-12-22T13:29:52	Sales	Sales	5061348487	Purchased at store	53.37	10050	0	542	25 W Central Ave	BERGENFIELD	NJ	220061	BATTERY ELECTRNC D	Duracell 2032 3V Lithium Coin Battery, 4/Pack (DL2032B4PK05)	DL2032B4PK05	11.19	2	2	0	Purchased at store	duracell-2032-lithium-battery-3v-4-pack-durdl2032b4pk/product_220061	False	True	True
POS.542.20241222.4.73359	2024-12-22T13:29:52	Sales	Sales	5061348487	Purchased at store	53.37	10050	0	542	25 W Central Ave	BERGENFIELD	NJ	62170	Duracell AAA NiMH Battery 4Pack DX2400B	Duracell AAA NiMH Battery, 4/Pack (DX2400B4N001)	DX2400B4N001	13.39	2	2	0	Purchased at store	duracell-aaa-nimh-battery-4-pack-dx2400b4n001/product_62170	False	True	True
POS.542.20241222.4.73359	2024-12-22T13:29:52	Sales	Sales	5061348487	Purchased at store	53.37	10050	0	542	25 W Central Ave	BERGENFIELD	NJ	62171	Duracell AA NiMH Battery rechargeable 4	Duracell AA NiMH Battery, rechargeable, 4/Pack (DX1500B4N001)	DX1500B4N001	13.39	2	2	0	Purchased at store	duracell-aa-nimh-battery-4-pack-dx1500b4n001/product_62171	False	True	True
POS.542.20241222.4.73358	2024-12-22T13:20:45	Sales	Sales	5061348487	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20241222.4.73357	2024-12-22T13:20:27	Sales	Sales	5061348487	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20241222.4.73353	2024-12-22T13:14:44	Sales	Sales	5061348487	Purchased at store	50.75	50	6400	542	25 W Central Ave	BERGENFIELD	NJ	380981	SPEC ORDER SOFTWAR	SPEC ORDER SOFTWAR		132.75	1	1	0	Purchased at store		True	False	False
POS.542.20241222.4.73352	2024-12-22T12:57:53	Sales	Sales	5061348487	Purchased at store	0	4000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20241222.4.73351	2024-12-22T12:57:32	Sales	Sales	5061348487	Purchased at store	0	4000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20241222.4.73342	2024-12-22T12:26:15	Sales	Sales	5061348487	Purchased at store	0	5000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20241222.4.73341	2024-12-22T12:25:55	Sales	Sales	5061348487	Purchased at store	0	5000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20241222.4.73340	2024-12-22T12:25:29	Sales	Sales	5061348487	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20241222.4.73339	2024-12-22T12:24:59	Sales	Sales	5061348487	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20241116.4.68149	2024-11-16T10:57:25	Sales	Sales	5061348487	Purchased at store	53.49	1050	8000	542	25 W Central Ave	BERGENFIELD	NJ	24339497	Brother TN223 Black Standard Yield Tone	Brother TN-223 Black Standard Yield Toner Cartridge, Print Up to 1,400 Pages (TN223BK)	TN223BK	65.09	2	2	0	Purchased at store	brother-tn-223-black-standard-yield-toner-cartridge-print-up-to-1-400-pages-tn223bk/product_24339497	False	False	True
POS.542.20241116.2.29755	2024-11-16T10:45:25	Sales	Sales	5061348487	Purchased at store	0	4000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20241116.2.29754	2024-11-16T10:45:06	Sales	Sales	5061348487	Purchased at store	0	4000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20241107.4.67131	2024-11-07T12:37:40	Sales	Sales	5061348487	Purchased at store	0.62	0	8600	542	25 W Central Ave	BERGENFIELD	NJ	24297346	HI-CHEW ORIG MIX 3	HI-CHEW ORIG MIX 3		3.49	1	1	0	Purchased at store		True	False	False
POS.542.20241107.4.67131	2024-11-07T12:37:40	Sales	Sales	5061348487	Purchased at store	0.62	0	8600	542	25 W Central Ave	BERGENFIELD	NJ	24339497	Brother TN223 Black Standard Yield Tone	Brother TN-223 Black Standard Yield Toner Cartridge, Print Up to 1,400 Pages (TN223BK)	TN223BK	65.09	1	1	0	Purchased at store	brother-tn-223-black-standard-yield-toner-cartridge-print-up-to-1-400-pages-tn223bk/product_24339497	False	False	True
POS.542.20241107.2.28712	2024-11-07T12:19:38	Sales	Sales	5061348487	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
